tweet_id,tweet_time,tweet_text,location,retweets,vaccine,sentiment_vader,sentiment_textblob
1.45E+18,07/10/2021 00:22,PFIZER LEAKS Whistleblower Goes On Record Reveals Emails from Chief Scientific Officer amp Senior Director of Worldwide Research Discussing COVID Vaccine We Want to Avoid Having the Information on the Fetal Cells Floating Out There PfizerLeaks,New Mexico,0,Pfizer,,
1.45E+18,07/10/2021 00:22,PFIZER LEAKS Whistleblower Goes On Record Reveals Emails from Chief Scientific Officer amp Senior Director of Worldwide Research Discussing COVID Vaccine We Want to Avoid Having the Information on the Fetal Cells Floating Out There PfizerLeaks,Pennsylvania,0,Pfizer,,
1.45E+18,07/10/2021 00:21,PFIZER LEAKS Whistleblower Goes On Record Reveals Emails from Chief Scientific Officer amp Senior Director of Worldwide Research Discussing COVID Vaccine We Want to Avoid Having the Information on the Fetal Cells Floating Out There PfizerLeaks,California,0,Pfizer,,
1.45E+18,07/10/2021 00:19,PFIZER LEAKS Whistleblower Goes On Record Reveals Emails from Chief Scientific Officer amp Senior Director of Worldwide Research Discussing COVID Vaccine We Want to Avoid Having the Information on the Fetal Cells Floating Out There PfizerLeaks,Nebraska,0,Pfizer,,
1.45E+18,07/10/2021 00:18,PFIZER LEAKS Whistleblower Goes On Record Reveals Emails from Chief Scientific Officer amp Senior Director of Worldwide Research Discussing COVID Vaccine We Want to Avoid Having the Information on the Fetal Cells Floating Out There PfizerLeaks,Arizona,0,Pfizer,,
1.45E+18,07/10/2021 00:17,PFIZER LEAKS Whistleblower Goes On Record Reveals Emails from Chief Scientific Officer amp Senior Director of Worldwide Research Discussing COVID Vaccine We Want to Avoid Having the Information on the Fetal Cells Floating Out There PfizerLeaks,Virginia,0,Pfizer,,
1.45E+18,07/10/2021 00:13,PFIZER LEAKS Whistleblower Goes On Record Reveals Emails from Chief Scientific Officer amp Senior Director of Worldwide Research Discussing COVID Vaccine We Want to Avoid Having the Information on the Fetal Cells Floating Out There PfizerLeaks,New York,0,Pfizer,,
1.45E+18,07/10/2021 00:11,PFIZER LEAKS Whistleblower Goes On Record Reveals Emails from Chief Scientific Officer amp Senior Director of Worldwide Research Discussing COVID Vaccine We Want to Avoid Having the Information on the Fetal Cells Floating Out There PfizerLeaks,Tennessee,0,Pfizer,,
1.45E+18,07/10/2021 00:10,PFIZER LEAKS Whistleblower Goes On Record Reveals Emails from Chief Scientific Officer amp Senior Director of Worldwide Research Discussing COVID Vaccine We Want to Avoid Having the Information on the Fetal Cells Floating Out There PfizerLeaks,Wyoming,0,Pfizer,,
1.45E+18,08/10/2021 22:18,Got boostershot of Covid 19 vaccine developed by believe in Science If you get an opportunity consider getting boosted Only available for those who have completed second shot of Pfizer vaccine at least 6 months ago 2021 year of hope,Tennessee,0,Pfizer,,
1.45E+18,08/10/2021 21:13,The latest Pfizer funded study comes one day after a separate BioRxiv study published on Oct 4 that found that antibody levels generated by two shots of the Pfizer BioNTech vaccine can undergo up to a 10 fold decrease seven months following the second vaccination,Missouri,0,Pfizer,,
1.45E+18,08/10/2021 20:57,This innocent woman was forced to take the Pfizer vaccine by her employer on Saturday This is her on Sunday Money ain t worth it people,California,1,Pfizer,,
1.45E+18,08/10/2021 20:55,For example I ve had 2 Pfizer the booster and have ZERO antibodies I had my transplant 3 years ago She would have a better outcome because she has the chance to get the vaccine pre transplant,Mississippi,0,Pfizer,,
1.45E+18,08/10/2021 20:32,continues to lie about this vaccine Have you fired Nick Karl,Pennsylvania,0,Pfizer,,
1.45E+18,08/10/2021 20:25,Thanks for the feedback You had sustained heart arrhythmia from the first shot Mine still hasn t gone away since January 2021 I manage it through low inflammation and restrictive diet So it s a long haul affect from the vaccine,Tennessee,0,Pfizer,,
1.45E+18,08/10/2021 19:33,Pfizer Admits Most People DO NOT NEED the Vaccine 200 MILLION People are Naturally Immune,North Carolina,0,Pfizer,,
1.45E+18,08/10/2021 19:26,Who s giving the Pfizer vaccine for free,California,0,Pfizer,,
1.45E+18,08/10/2021 19:24,Yes I got the Pfizer vaccine They offered it to Native Americans where I got my shots at,Arizona,0,Pfizer,,
1.45E+18,08/10/2021 18:06,Pfizer tested their Covid 19 vaccine on cloned primate kidney cells and begins protection degradation within a month of the second injection Moderna used cloned human lung cells first and protection lasts longer Which do you think is safer for children 12 and under,Ohio,2,Pfizer,,
1.45E+18,08/10/2021 17:15,thanks so much for hiding the fact that your covid19 vaccine was tested on fetalcells from aborted children I would have NEVER taken your vaccine because it violates my moral conscious If there are any attorneys filing a classactionlawsuit I would love to join,Ohio,0,Pfizer,,
1.45E+18,08/10/2021 17:13,Timcast IRL Pfizer Email Leak Shows Fetal Cells Used To Make Vaccine w via timcast,Nevada,0,Pfizer,,
1.45E+18,08/10/2021 16:56,Why is Pfizer the only Vax for kids vaccine CovidVaccine Covid19US,Illinois,0,Pfizer,,
1.45E+18,08/10/2021 15:39,It s true Pfizer doesn t want you to know they used human cells to make the vaccine,Illinois,0,Pfizer,,
1.45E+18,08/10/2021 15:33,From the Israeli study The researchers also found that people who had SARS CoV 2 previously and received one dose of the Pfizer BioNTech messenger RNA mRNA vaccine were more highly protected against reinfection than those who once had the virus and were still unvaccinated,California,0,Pfizer,,
1.45E+18,08/10/2021 15:08,FTA The researchers also found that people who had SARS CoV 2 previously and received one dose of the Pfizer BioNTech messenger RNA mRNA vaccine were more highly protected against reinfection than those who once had the virus and were still unvaccinated,New York,0,Pfizer,,
1.45E+18,08/10/2021 15:08,They halted Moderna The US is evaluating the Pfizer vaccine for children at 1 3 the dose approved for adults,Wisconsin,0,Pfizer,,
1.45E+18,08/10/2021 15:01,Pfizer asks for FDA emergency authorization of COVID 19 vaccine for youn via,Michigan,0,Pfizer,,
1.45E+18,08/10/2021 15:01,Pfizer asks for FDA emergency authorization of COVID 19 vaccine for youn via,Michigan,0,Pfizer,,
1.45E+18,08/10/2021 14:27,hey so i got the vaccine a few months ago and the complimentary mental 5G service or whatever hasn t kicked in yet is there a hotline i can call,California,0,Pfizer,,
1.45E+18,08/10/2021 13:37,Pfizer Seeks Approval For Its Vaccine For Kids 5 11 via,Michigan,0,Pfizer,,
1.45E+18,08/10/2021 13:36,Pfizer Seeks Approval For Its Vaccine For Kids 5 11 via,Michigan,0,Pfizer,,
1.45E+18,08/10/2021 13:29,Pfizer said on Oct 7 that it had submitted a request to U S drug regulators to expand the authorization for its COVID 19 vaccine to children between the ages of 5 and 11,Florida,2,Pfizer,,
1.45E+18,08/10/2021 12:39,Why does the vaccine have to be made political All through life I got shots to protect me and this is not different I got Pfizer shots 1 2 and the booster for old people No pain no side effects God gave me a brain to make intelligent decisions,Texas,0,Pfizer,,
1.45E+18,08/10/2021 11:23,No But I m sure Pfizer will soon have a vaccine for the unborn,North Dakota,1,Pfizer,,
1.45E+18,08/10/2021 08:27,I m not vaccine hesitant I just do the opposite of what felons say to do Pfizer,Michigan,2,Pfizer,,
1.45E+18,08/10/2021 03:50,The researchers also found that people who had SARS CoV 2 previously and received one dose of the Pfizer BioNTech messenger RNA mRNA vaccine were more highly protected against reinfection than those who once had the virus and were still unvaccinated,Idaho,0,Pfizer,,
1.45E+18,08/10/2021 03:20,Pfizer asking FDA to authorize Covid 19 vaccine for 5 to 11 year olds Data from Stanford study included,California,0,Pfizer,,
1.45E+18,08/10/2021 03:01,For anyone that doesn t know this already We need to all take our vaccines Pfizer or Moderna so we can all finally get over the Pandemic Please everyone take your vaccine No you are not going to get chips injected or become sterile or anything else and if you do let me,Washington,0,Pfizer,,
1.45E+18,08/10/2021 02:18,Pfizer seeking emergency use authorization for COVID 19 vaccine for kids ages 5 11,South Carolina,0,Pfizer,,
1.45E+18,08/10/2021 02:03,Timcast IRL Pfizer Email Leak Shows Fetal Cells Used To Make Vaccine w via,Wyoming,0,Pfizer,,
1.45E+18,08/10/2021 01:56,It still has EUA and is available I believe it had been used quite a bit less than Moderna and Pfizer particularly after the cerebral blood clot warning Also I think this is a vaccine the US has shipped a lot to other countries,Minnesota,0,Pfizer,,
1.45E+18,08/10/2021 01:31,Yoooooooo I m on,Indiana,1,Pfizer,,
1.45E+18,08/10/2021 01:25,When s Pfizer dropping a UTI vaccine,Massachusetts,1,Pfizer,,
1.45E+18,08/10/2021 01:15,The whistleblowers at Pfizer did They stated that natural immunity is better than their own vaccine,North Carolina,1,Pfizer,,
1.45E+18,08/10/2021 00:55,Pfizer booster and labs last week bone scan tomorrow Flu vaccine Monday sinus CT ortho follow up next week and scopes and BAVO Ph study in 2 weeks Are there healthcare frequent flier benefits Upgrade to first class complimentary cocktails warm facecloth,Connecticut,0,Pfizer,,
1.45E+18,08/10/2021 00:21,No it is not The Pfizer vaccine that has approval is not available in the US Fact check and you will see,Virginia,0,Pfizer,,
1.45E+18,08/10/2021 00:09,Timcast IRL Pfizer Email Leak Shows Fetal Cells Used To Make Vaccine w via,Florida,0,Pfizer,,
1.45E+18,08/10/2021 00:08,Pfizer requests emergency use authorization for COVID vaccine in children via,Michigan,0,Pfizer,,
1.45E+18,08/10/2021 00:08,Pfizer requests emergency use authorization for COVID vaccine in children via,Michigan,0,Pfizer,,
1.45E+18,08/10/2021 00:07,Pfizer Asks F D A to Authorize Its Covid 19 Vaccine for Children 5 to 11,California,0,Pfizer,,
1.45E+18,09/10/2021 23:56,This man was coerced by his employer to take the Pfizer vaccine on Thursday and today this was him WAKE UP people,Massachusetts,0,Pfizer,,
1.45E+18,09/10/2021 22:43,Pfizer kills friends and relatives THERE IS NO VACCINE,New Jersey,0,Pfizer,,
1.45E+18,09/10/2021 21:07,Oh dear you do love easy to disprove misinformationPfizer was fully approved Aug 23,California,0,Pfizer,,
1.45E+18,09/10/2021 21:05,My phobia is new though I got my two Pfizer amp booster third I did it on principle of the thing as I am in company of people a lot But my post vaccine phobia is legit,Michigan,0,Pfizer,,
1.45E+18,09/10/2021 20:58,Is my immunity waning Doctors advise Pfizer vaccine recipients not to,Pennsylvania,0,Pfizer,,
1.45E+18,09/10/2021 19:53,Is my immunity waning Doctors advise Pfizer vaccine recipients not to,New York,0,Pfizer,,
1.45E+18,09/10/2021 19:39,Hey look I got a mild vaccine side effect at least temporally tightly associated with my booster And of course someone has already published unilateral upper gt lower eyelid edema and redness associated with Pfizer,Massachusetts,1,Pfizer,,
1.45E+18,09/10/2021 18:34,COVID19 vaccinations are underway at the corner of Michigan and Koeln The Pfizer vaccine available to anyone age 12 years and older Be sure to stop by before 3 30pm Thank you to the Metropolitan Community Church of Greater St Louis for hosting today s vaccine clinic,Missouri,4,Pfizer,,
1.45E+18,09/10/2021 17:51,Neither can you child in a comatose brain dead state caused by a drive by shooting I m 80 and if Pfizer needed volunteers for their vaccine I definitely would have signed up,Ohio,0,Pfizer,,
1.45E+18,09/10/2021 17:39,I have lots of friends in SE Asia who received the Sinovac vaccine early and still opted for the two dose Pfizer or Moderna vaccine once available That s the opposite of vaccine hesitancy,Washington,0,Pfizer,,
1.45E+18,09/10/2021 17:09,Covid vaccine booster Thanks,North Carolina,0,Pfizer,,
1.45E+18,09/10/2021 17:09,More Than 726 000 COVID Vaccine Injuries Reported to VAERS as CDC FDA Overrule Advisory Com Recom on 3 Pfizer ShotVAERS data released Friday by the CDC total of 726 965 reports of adverse events following COVID vaccines including 15 386 deaths amp 99 410 serious injuries,Connecticut,0,Pfizer,,
1.45E+18,09/10/2021 16:45,Just got the second dose of the Pfizer vaccine amp I hit up my ex Be careful y all these side affects are insane,California,1,Pfizer,,
1.45E+18,09/10/2021 15:55,two 10 microgram mcg doses administered 21 days apart The dosage is one third of the adolescent and adult dose,Minnesota,0,Pfizer,,
1.45E+18,09/10/2021 15:54,A Respected Law Firm Issued Release Saying FDA tried to deceive people People That Pfizer BioNTech COVID Vaccine Was Approved,Michigan,1,Pfizer,,
1.45E+18,09/10/2021 15:14,It is the exact same formulation The Pfizer vaccine is fully approved for 16 This is literally the dumbest debate I ve ever had on Twitter,New York,0,Pfizer,,
1.45E+18,09/10/2021 14:59,TELL US gt The Pfizer vaccine could soon get FDA approval for children ages 5 to 11 NWFL parents Do you plan on getting your child ren vaccinated if it does Why or why not,Florida,2,Pfizer,,
1.45E+18,09/10/2021 10:16,FDA never really approved Pfizer COVID vaccine Sen Ron Johnson tells Tucker Carlson LifeSite,Florida,5,Pfizer,,
1.45E+18,09/10/2021 10:15,It s not experimentalThe Pfizer vaccine is fully authorized The Moderna is in final stage of full authorizationIf you don t know how the process works or you don t understand you should ask Don t spread misinformationEspecially when there so many ways to get real info,California,1,Pfizer,,
1.45E+18,09/10/2021 04:02,This is so sad what is doing just for a profit Worst part is the Governments Big business that are in on it or have been deceived into believing it s really a vaccine Crazy,Mississippi,0,Pfizer,,
1.45E+18,09/10/2021 03:39,This man was coerced by his employer to receive the Pfizer vaccine on Saturday This was him on Sunday sexually attracted to pumpkins All I can say is Oh my gourd,Washington,0,Pfizer,,
1.45E+18,09/10/2021 01:30,She said the shot of protection will free the family to enjoy a range of activities they had to scale back on to mitigate against exposure I can get on a plane I can go to eat at a restaurant I can go to Disney World covid pfizer kids vaccine,Florida,0,Pfizer,,
1.45E+18,09/10/2021 01:30,I really have been counting the minutes for when they are able to get the vaccine said Susie Gilden who is the mother of a 10 year old and another child who will turn 5 in January covid pfizer kids vaccine,Florida,0,Pfizer,,
1.45E+18,11/10/2021 21:00,Joining the ranks of the vaccinated First shot of Pfizer vaccine yesterday Honestly my arm is sore I feel nauseated a little achy kinda listless but it s worth it to at least make any effort to not die from Covid 19 Better late than never,California,0,Pfizer,,
1.45E+18,11/10/2021 20:43,This Pfizer vaccine better put its whole pussy into it while I m at these concerts this month,New York,1,Pfizer,,
1.45E+18,11/10/2021 20:04,COVID 19 Pandemic Frontliners Booster Shots Nursing Homes Delta Variant Pfizer Booster ShotsFrontlines HeroesCareOne CompanyPfizer Vaccine 3rd Shots DeltaVariant frontlineheroes Pfizer PfizerBooster PfizerBioNTech PfizerCOVID19Vacccine Hero frontline,Maryland,0,Pfizer,,
1.45E+18,11/10/2021 19:40,Getting my Pfizer booster and flu vaccine in a few minutes WearAMask VaccinesWork VaccinesSaveLives A slight pinch and done Don t be a sneevling coward Manup and get vaccinated,California,0,Pfizer,,
1.45E+18,11/10/2021 17:21,Timcast IRL Pfizer Email Leak Shows Fetal Cells Used To Make Vaccine w via,South Carolina,0,Pfizer,,
1.45E+18,11/10/2021 17:19,Flu vaccine last week and Pfizer COVID 19 vaccine booster today Please do your part to combat these viruses,Wisconsin,1,Pfizer,,
1.45E+18,11/10/2021 15:36,Pfizer is getting paid This vaccine holds record for the most revenues from a vaccine Don t argue with an accountant,Florida,0,Pfizer,,
1.45E+18,11/10/2021 15:02,Fact Check Ron Johnson s We Do Not Have an Approved Vaccine Claim,New York,0,Pfizer,,
1.45E+18,11/10/2021 14:13,The Pfizer COVID19 vaccine is 90 effective at preventing hospitalization for up to 6 months with no signs of waning during that time period according to a large study The vaccine also provides protection against the highly contagious,California,0,Pfizer,,
1.45E+18,11/10/2021 13:24,Sitting in the waiting area after getting Pfizer booster A smooth operation Covid Vaccine Safe Effective NationalGuard Efficiency C H Collins Athletic Complex,Texas,0,Pfizer,,
1.45E+18,11/10/2021 12:54,Each Pfizer vaccine costs the federal gov 20 Each Regeneron infusion costs the federal gov 2100 and ties up an ER bed with a preventable illness It s not fiscal responsibility or sticking it to big pharma it s about what s least inconvenient for you in the moment,New Mexico,9,Pfizer,,
1.45E+18,11/10/2021 12:22,Furthermore we should remember that these things aren t always safe just because the government says they are Look at the 1955 Cutter vaccine incident and the the 1963 Pfizer measles vaccine that was removed in 1967,Michigan,0,Pfizer,,
1.45E+18,11/10/2021 11:01,The sheep still calling the gene therapy experiment the covid vaccine I see even when Pfizer themselves admitted the truth,Texas,0,Pfizer,,
1.45E+18,11/10/2021 10:56,Pfizer is STILL studying the safety and effectiveness of their vaccine Let me explain like you are 5 YOU ARE TAKING AN EXPERIMENTAL MEDICAL PRODUCT AND THEY HAVE NO IDEA HOW IT MIGHT AFFECT YOU DOWN THE ROAD,Ohio,1,Pfizer,,
1.45E+18,11/10/2021 03:59,in regards to vaccines efficacy means immunity You ll notice most stats now reflect effectiveness against hosp or death That s still a good thing but the narrative has definitely changed,Texas,0,Pfizer,,
1.45E+18,11/10/2021 03:23,Interesting that people are saying that the Covid 19 vaccine is still experimental when Pfizer was just approved a couple weeks a go,Texas,0,Pfizer,,
1.45E+18,11/10/2021 01:44,Which is experimental authorization wheras the Pfizer vaccine is FDA approved for adults,California,0,Pfizer,,
1.45E+18,11/10/2021 01:40,It s literally the brand name for the Pfizer vaccine Do you not understand that It s the exact same vaccine that was give under EUA now with a trademarked brand name,Texas,0,Pfizer,,
1.45E+18,11/10/2021 00:54,I d like to know the distribution of what COVID19 vaccine most Americans received I m a SpikeVax girl but I get the sense that most got Pfizer Thanks to Google I answered my own question More Moderna doses than I expected,Ohio,0,Pfizer,,
1.45E+18,13/10/2021 21:53,J amp J Covid vaccine recipients are better off getting Pfizer or Moderna booster NIH study,New York,0,Pfizer,,
1.45E+18,13/10/2021 20:24,Facts is facts and science is real whether folks believe it or not except I was rightly corrected the current approval for Pfizer s vaccine is 16 and up,Arizona,0,Pfizer,,
1.45E+18,13/10/2021 20:18,Received my third Pfizer vaccine shot,Maryland,0,Pfizer,,
1.45E+18,13/10/2021 20:03,MIX amp MATCH VAX A highly anticipated study on mixing and matching COVID 19 vaccines found the approach to be safe and effective though the Moderna and Pfizer BioNTech vaccines were found to spark a stronger immune response than Johnson amp Johnson,Texas,0,Pfizer,,
1.45E+18,13/10/2021 19:44,Behind the Scenes with LA36 LA County is urging the community to get the Covid Vaccine Booster shot If you had the Pfizer Vaccine you are eligible for the booster Stay Tuned as this story develops la36 lacounty covidvacccine coronavirus publichealth,California,0,Pfizer,,
1.45E+18,13/10/2021 19:42,Immune System announcer Introducing Number 3 on your vaccine card from Kalamazoo Michigan Mr Big Shot Pfizer Buh Buh Buh Booster Boosted DeeeetroitHealthcareWorker,Michigan,0,Pfizer,,
1.45E+18,13/10/2021 19:18,Keep in mind this is a team mandate not the nba The nba is just strongly encouraging it and could force you to miss time if you don t Also the Pfizer vaccine is way past experimental It s FDA approved Whether this is ethical or not though is a whole other ballgame,Missouri,0,Pfizer,,
1.45E+18,13/10/2021 18:58,The J amp J Covid vaccine should be offered to children There are at least 200 cases of myocarditis in young men according to JAMA and 100 000 cases of women with altered menses after Pfizer I am pro vaccine but pro choice of the type of vaccine,New York,0,Pfizer,,
1.45E+18,13/10/2021 18:56,Adios MotherF r Cocktail Vaccine Mix 3 shots Pfizer 3 shots Moderna 3 shots premium Tequila 3 shots of Vitamin C,California,0,Pfizer,,
1.45E+18,13/10/2021 18:11,Study of COVID vaccine boosters suggests Moderna or Pfizer works best,Alaska,0,Pfizer,,
1.45E+18,13/10/2021 16:45,Okay I ll bite What were your side effects and do you have any medical conditions Everyone I ve known to get the Pfizer vaccine including myself have only had a sore arm and some fatigue including my girlfriend s immunocompromised father who s in his mid 60s,Alabama,0,Pfizer,,
1.45E+18,13/10/2021 16:26,has purchased 65M pediatric 2 shot doses from amp says 70 of providers in the VFC program are enrolled to offer COVID shots Where is amp plan for deploying vaccine to 5 11 year olds So far,Arizona,0,Pfizer,,
1.45E+18,13/10/2021 14:53,This is truly wise leadership We are facing a deadly virus and all reasonable people should be willing to protect themselves and others by receiving a gov t paid for vaccine A gift to us all Thx,Florida,1,Pfizer,,
1.45E+18,13/10/2021 11:16,My staff will be conducting vaccine clinics over the next several weeks Here is the list of dates times locations No appt is necessary bring your Pfizer vaccine card and make sure it s been 6 months since your initial two shot vaccine Vaccines work,New York,5,Pfizer,,
1.45E+18,13/10/2021 01:49,Virginia teen claims she received 6 doses of Pfizer vaccine,Virginia,0,Pfizer,,
1.45E+18,14/10/2021 23:48,He said that the J amp J amp Pfizer vaccine had reports that it was producing blood clots in patients that were on blood thinners like me,Florida,0,Pfizer,,
1.45E+18,14/10/2021 23:29,Here s 44 countries using the Pfizer shot which you could have googled yourself Countries already using Pfizer coronavirus vaccine include UK US Canada and Singapore ABC News,California,0,Pfizer,,
1.45E+18,14/10/2021 23:03,In February Profile of Lexie Matthews a nurse administering vaccines on the front lines of the COVID 19 pandemic in Monroe County 4,Indiana,0,Pfizer,,
1.45E+18,14/10/2021 22:56,Middleton Essex county jail has not offered Pfizer or Moderna booster vaccine s for high risk ppl amp has not offered the flu vaccine amp not administering the covid vaccine to those who are requesting for the covid vaccine That is a violation of their civil rights,Massachusetts,0,Pfizer,,
1.45E+18,14/10/2021 22:36,To date 10 14 21 Middleton Essex county jail Has not offered the covid booster vaccine Pfizer or the flu vaccine to high risk amp none high risk individuals and not administering to those who are requesting for the covid vaccine this was an issue last yr as well,Massachusetts,0,Pfizer,,
1.45E+18,14/10/2021 22:00,As someone who has gotten J amp J vaccine How long until government tells me that one isn t good enough and I need Pfizer How do boosters work for J amp J when only Pfizer CEO is the one raking in the money All absolutely bullshit,Wisconsin,0,Pfizer,,
1.45E+18,14/10/2021 20:12,Needed some good news today and my older sister called me and told me she was headed to her vaccination appointment She received her first dose of Pfizer vaccine like a champ and I m so proud of her,Michigan,0,Pfizer,,
1.45E+18,14/10/2021 19:38,I m 57 80lbs overweight pack a day Pfizer vaccine in March I m on day 7 of Covid A super cocktail iv on Saturday Doing ok Had 2 early days not perfect They tell me day 9 10 can be a bitch They just don t know not same for just don t know,Kansas,0,Pfizer,,
1.45E+18,14/10/2021 19:38,Development of the Pfizer vaccine which is the most used in the USA was financed by Germany Operation Warped Speed freak did not bring it about,California,0,Pfizer,,
1.45E+18,14/10/2021 18:09,Pfizer didn t develop the vaccine lol,Washington,0,Pfizer,,
1.45E+18,14/10/2021 18:08,McKee says the Pfizer vaccine roll out is expected to begin in early to mid November for 5 11 year olds Our team is prepared and we are ready,Rhode Island,1,Pfizer,,
1.45E+18,14/10/2021 17:07,I don t believe you Also Pfizer is the only vaccine,California,0,Pfizer,,
1.45E+18,14/10/2021 16:03,So if they are so successful why need a booster What about natural immunity What is diff between moderne Pfizer and J amp J What about ivermectin Why make someone get a vaccine What about the million plus immigrants unvaccinated,New Hampshire,0,Pfizer,,
1.45E+18,14/10/2021 15:55,They used fetal stem cells to make the vaccine that Pfizer made billions off of this year So abortion is profitable why do you think they fight so hard to kill babies Has nothing to do with women,Texas,0,Pfizer,,
1.45E+18,14/10/2021 14:37,i just want to thank my antibodies and fda approved pfizer vaccine for sponsoring my rtt shows the past couple months,North Carolina,0,Pfizer,,
1.45E+18,14/10/2021 13:30,Wondering if you need a COVID19 booster shot If you received your second dose of the Pfizer BioNTech COVID 19 vaccine at least 6 months ago use this chart to determine if you should or may get a booster shot Learn more ThisIsOurShot WeCanDoThis,Tennessee,0,Pfizer,,
1.45E+18,14/10/2021 13:25,My 3 Sisters amp Covid VaccineYoungest 34 Emergency Room Nurse 3 times got COVID 19 doesnt want need the jab Middle 41 NY Teacher mandated Pfizer vax First time in life her period abnormal random heavy Oldest 53 RN got vaccinated amp currently battling Covid19,North Carolina,1,Pfizer,,
1.45E+18,14/10/2021 12:03,SATURDAY Get your Covid vaccine or Pfizer booster with LEO will give the shots amp a Market Basket gift card We will have some free coats knit wear for kids limited sizes amp snacks 10 11 30 am 35 Waitt Ave Lynn Stepping Stones Center Outside under a tent share,Massachusetts,1,Pfizer,,
1.45E+18,14/10/2021 07:05,You re right The technology is not new but the actual vaccine itself is isn t it And there are differences among the J amp J Moderna and Pfizer,California,0,Pfizer,,
1.45E+18,14/10/2021 03:30,One study in Israel suggest that the pfizer vaccine had a lower effectiveness rate after 80 days Effected men more than women Age played a factor as well,Texas,0,Pfizer,,
1.45E+18,14/10/2021 03:29,Yes in the article it was essentially similar reaction for booster as the person had for initial vaccine s I m Pfizer x3 At this point just want Madeline amp Logan to get ANYTHING,Colorado,0,Pfizer,,
1.45E+18,14/10/2021 03:05,People who received a J amp J vaccine may be better off with a Moderna or Pfizer booster a study finds,California,0,Pfizer,,
1.45E+18,14/10/2021 02:39,Waning of BNT162b2 Vaccine Protection against SARS CoV 2 Infection in Qatar Coronavirusvaccine Covax CovidVaccines,Florida,0,Pfizer,,
1.45E+18,14/10/2021 01:52,Important table of booster plus primary vaccine responses Janssen plus Moderna or Pfizer booster is strikingly different as compared to janssen plus janssen booster So should we consider mix amp match approach as better way to get immunogenic response Small study but maybe,Colorado,0,Pfizer,,
1.45E+18,14/10/2021 00:59,Kids were absolute troopers today Got their first vaccine shots as part of the 2yrs and up pfizer trial That being said 1 3 of the kids got placebos Neither kid has a fever yet first time ive ever wished for them to feel sick,Georgia,0,Pfizer,,
1.45E+18,15/10/2021 21:06,Why doesn t the FDA approve J amp J vaccine for boosters and our children They certainly had no qualms pushing through Pfizer despite myocarditis pulmonary emboli loss of menses breakthrough Covid cases,New York,0,Pfizer,,
1.45E+18,15/10/2021 21:01,Why is the FDA so slow to approve the J amp J Covid vaccine for children and booster This is the only vaccine of the 3 that is traditional has less adverse affects less break through COVID WHY ARE WE NOT QUESTIONING THE FDAs RAPID APPROVAL OF PFIZER,New York,0,Pfizer,,
1.45E+18,15/10/2021 21:00,SHOCK VIDEO Pfizer Scientist admits Pfizer Covid vaccine just doesn t via The vaxx didnt work who cares Says Pfizer scientist,Massachusetts,0,Pfizer,,
1.45E+18,15/10/2021 19:32,Thanks for update on CovidVaccines booster shots Wondering when we will see data on vaccines mix amp match that Fauci mentioned a few weeks ago amp some rumors that J amp J recipients should be boosted with mRNA vaccine I have pt who got Sinovac in DR amp now getting Pfizer booster,New York,0,Pfizer,,
1.45E+18,15/10/2021 17:49,My job is requiring us to get the vaccine soon and I don t want to but I think I m going with the J amp J vaccine I don t trust moderna or Pfizer,Georgia,0,Pfizer,,
1.45E+18,15/10/2021 17:36,BREAKING vaccine panel votes unanimously to approve booster for everyone who got the J amp J shot All adults eligible vs just 65 high risk groups eligibility for amp boosters,California,4,Pfizer,,
1.45E+18,15/10/2021 17:29,Think back Pfiser screwed Trump they had a safe vaccine in late September held back announcement till after election Trump held no Pfiser stock Biden got huge campaign funding from pharmaceutical companies and has given Pfizer most of vaccine orders at 39 dose,California,0,Pfizer,,
1.45E+18,15/10/2021 17:16,3rd Pfizer vaccine booster done,New York,0,Pfizer,,
1.45E+18,15/10/2021 17:10,Immune responses from Pfizer and Moderna vaccines peak early and wane over 8 months JandJ vaccine peaks lower and wanes over 8 months,New Jersey,0,Pfizer,,
1.45E+18,15/10/2021 17:00,I am a part of Pfizer s vaccine trial for over a year now When I see a go fund me for someone who died of Covid because they refused to vaccinate I can t and won t contribute I did my part Does that make me an asshole,California,0,Pfizer,,
1.45E+18,15/10/2021 16:32,I proudly received my 3rd pfizer booster for covid on Wednesday My arm was really sore yesterday amp I felt like I had the flu but feeling much better today like myself So to anyone who is vaccine hesitant or thinking about their covid booster go for it piece of cake,Florida,0,Pfizer,,
1.45E+18,15/10/2021 16:02,Vaccination this Weekend October 16 and 17 At AUA 2nd doses of the COVID 19 Pfizer vaccine will be administered to adults and children No 1st doses of Pfizer this weekend MPCC will be opened Saturday from 9am to 3pmVaccines available AstraZenecaJandJ Sinopharm,New York,0,Pfizer,,
1.45E+18,15/10/2021 15:29,There will be a COVID 19 vaccine clinic held at each of our 3 campuses next week This is open to anyone needing your first or second dose of the Pfizer vaccine InspiredEquippedReadytoWork NLTCC,Louisiana,1,Pfizer,,
1.45E+18,15/10/2021 14:57,As an advisory panel discusses whether to recommend JohnsonJohnson COVID19 booster doses new research suggests the one shot vaccine produces a more durable immune response than the Pfizer amp Moderna shots which have been found to wane over,California,1,Pfizer,,
