tweet_id,tweet_time,tweet_text,location,retweets,vaccine,sentiment_vader,sentiment_textblob
1.45e+18,07/10/2021 00:10,PFIZER LEAKS Whistleblower Goes Record Reveals Emails Chief Scientific Officer amp Senior Director Worldwide Research Discussing COVID Vaccine Want Avoid Information Fetal Cells Floating PfizerLeaks,Wyoming,0,Pfizer,negative,neutral
1.45e+18,08/10/2021 22:18,Got boostershot Covid 19 vaccine developed believe Science get opportunity consider getting boosted available completed second shot Pfizer vaccine least 6 months ago 2021 year hope,Tennessee,0,Pfizer,positive,positive
1.45e+18,08/10/2021 21:13,latest Pfizer funded study comes one day separate BioRxiv study published Oct 4 found antibody levels generated two shots Pfizer BioNTech vaccine undergo 10 fold decrease seven months following second vaccination,Missouri,0,Pfizer,neutral,positive
1.45e+18,08/10/2021 20:57,innocent woman forced take Pfizer vaccine employer Saturday Sunday Money worth people,California,1,Pfizer,positive,positive
1.45e+18,08/10/2021 20:55,example 2 Pfizer booster ZERO antibodies transplant 3 years ago would better outcome chance get vaccine pre transplant,Mississippi,0,Pfizer,positive,positive
1.45e+18,08/10/2021 20:32,continues lie vaccine fired Nick Karl,Pennsylvania,0,Pfizer,negative,neutral
1.45e+18,08/10/2021 20:25,Thanks feedback sustained heart arrhythmia first shot Mine still gone away since January 2021 manage low inflammation restrictive diet long haul affect vaccine,Tennessee,0,Pfizer,positive,positive
1.45e+18,08/10/2021 19:33,Pfizer Admits People NEED Vaccine 200 MILLION People Naturally Immune,North Carolina,0,Pfizer,positive,positive
1.45e+18,08/10/2021 19:26,giving Pfizer vaccine free,California,0,Pfizer,positive,positive
1.45e+18,08/10/2021 19:24,Yes got Pfizer vaccine offered Native Americans got shots,Arizona,0,Pfizer,positive,neutral
1.45e+18,08/10/2021 18:06,Pfizer tested Covid 19 vaccine cloned primate kidney cells begins protection degradation within month second injection Moderna used cloned human lung cells first protection lasts longer think safer children 12,Ohio,2,Pfizer,negative,positive
1.45e+18,08/10/2021 17:15,thanks much hiding fact covid19 vaccine tested fetalcells aborted children would NEVER taken vaccine violates moral conscious attorneys filing classactionlawsuit would love join,Ohio,0,Pfizer,positive,positive
1.45e+18,08/10/2021 17:13,Timcast IRL Pfizer Email Leak Shows Fetal Cells Used Make Vaccine w via timcast,Nevada,0,Pfizer,negative,neutral
1.45e+18,08/10/2021 16:56,Pfizer Vax kids vaccine CovidVaccine Covid19US,Illinois,0,Pfizer,neutral,neutral
1.45e+18,08/10/2021 15:39,true Pfizer want know used human cells make vaccine,Illinois,0,Pfizer,positive,positive
1.45e+18,08/10/2021 15:33,Israeli study researchers also found people SARS CoV 2 previously received one dose Pfizer BioNTech messenger RNA mRNA vaccine highly protected reinfection virus still unvaccinated,California,0,Pfizer,positive,negative
1.45e+18,08/10/2021 15:08,FTA researchers also found people SARS CoV 2 previously received one dose Pfizer BioNTech messenger RNA mRNA vaccine highly protected reinfection virus still unvaccinated,New York,0,Pfizer,positive,negative
1.45e+18,08/10/2021 15:08,halted Moderna US evaluating Pfizer vaccine children 1 3 dose approved adults,Wisconsin,0,Pfizer,positive,neutral
1.45e+18,08/10/2021 15:01,Pfizer asks FDA emergency authorization COVID 19 vaccine youn via,Michigan,0,Pfizer,negative,neutral
1.45e+18,08/10/2021 15:01,Pfizer asks FDA emergency authorization COVID 19 vaccine youn via,Michigan,0,Pfizer,negative,neutral
1.45e+18,08/10/2021 14:27,hey got vaccine months ago complimentary mental 5G service whatever kicked yet hotline call,California,0,Pfizer,positive,positive
1.45e+18,08/10/2021 13:37,Pfizer Seeks Approval Vaccine Kids 5 11 via,Michigan,0,Pfizer,positive,neutral
1.45e+18,08/10/2021 13:36,Pfizer Seeks Approval Vaccine Kids 5 11 via,Michigan,0,Pfizer,positive,neutral
1.45e+18,08/10/2021 13:29,Pfizer said Oct 7 submitted request U drug regulators expand authorization COVID 19 vaccine children ages 5 11,Florida,2,Pfizer,positive,neutral
1.45e+18,08/10/2021 12:39,vaccine made political life got shots protect different got Pfizer shots 1 2 booster old people pain side effects God gave brain make intelligent decisions,Texas,0,Pfizer,positive,positive
1.45e+18,08/10/2021 11:23,sure Pfizer soon vaccine unborn,North Dakota,1,Pfizer,positive,positive
1.45e+18,08/10/2021 08:27,vaccine hesitant opposite felons say Pfizer,Michigan,2,Pfizer,negative,neutral
1.45e+18,08/10/2021 03:50,researchers also found people SARS CoV 2 previously received one dose Pfizer BioNTech messenger RNA mRNA vaccine highly protected reinfection virus still unvaccinated,Idaho,0,Pfizer,positive,negative
1.45e+18,08/10/2021 03:20,Pfizer asking FDA authorize Covid 19 vaccine 5 11 year olds Data Stanford study included,California,0,Pfizer,neutral,neutral
1.45e+18,08/10/2021 03:01,anyone know already need take vaccines Pfizer Moderna finally get Pandemic Please everyone take vaccine going get chips injected become sterile anything else let,Washington,0,Pfizer,positive,neutral
1.45e+18,08/10/2021 02:18,Pfizer seeking emergency use authorization COVID 19 vaccine kids ages 5 11,South Carolina,0,Pfizer,negative,neutral
1.45e+18,08/10/2021 02:03,Timcast IRL Pfizer Email Leak Shows Fetal Cells Used Make Vaccine w via,Wyoming,0,Pfizer,negative,neutral
1.45e+18,08/10/2021 01:56,still EUA available believe used quite bit less Moderna Pfizer particularly cerebral blood clot warning Also think vaccine US shipped lot countries,Minnesota,0,Pfizer,negative,positive
1.45e+18,08/10/2021 01:31,Yoooooooo,Indiana,1,Pfizer,neutral,neutral
1.45e+18,08/10/2021 01:25,Pfizer dropping UTI vaccine,Massachusetts,1,Pfizer,neutral,neutral
1.45e+18,08/10/2021 01:15,whistleblowers Pfizer stated natural immunity better vaccine,North Carolina,1,Pfizer,positive,positive
1.45e+18,08/10/2021 00:55,Pfizer booster labs last week bone scan tomorrow Flu vaccine Monday sinus CT ortho follow next week scopes BAVO Ph study 2 weeks healthcare frequent flier benefits Upgrade first class complimentary cocktails warm facecloth,Connecticut,0,Pfizer,positive,positive
1.45e+18,08/10/2021 00:21,Pfizer vaccine approval available US Fact check see,Virginia,0,Pfizer,positive,positive
1.45e+18,08/10/2021 00:09,Timcast IRL Pfizer Email Leak Shows Fetal Cells Used Make Vaccine w via,Florida,0,Pfizer,negative,neutral
1.45e+18,08/10/2021 00:08,Pfizer requests emergency use authorization COVID vaccine children via,Michigan,0,Pfizer,negative,neutral
1.45e+18,08/10/2021 00:08,Pfizer requests emergency use authorization COVID vaccine children via,Michigan,0,Pfizer,negative,neutral
1.45e+18,08/10/2021 00:07,Pfizer Asks F Authorize Covid 19 Vaccine Children 5 11,California,0,Pfizer,neutral,neutral
1.45e+18,09/10/2021 23:56,man coerced employer take Pfizer vaccine Thursday today WAKE people,Massachusetts,0,Pfizer,negative,neutral
1.45e+18,09/10/2021 22:43,Pfizer kills friends relatives VACCINE,New Jersey,0,Pfizer,negative,neutral
1.45e+18,09/10/2021 21:07,Oh dear love easy disprove misinformationPfizer fully approved Aug 23,California,0,Pfizer,positive,positive
1.45e+18,09/10/2021 21:05,phobia new though got two Pfizer amp booster third principle thing company people lot post vaccine phobia legit,Michigan,0,Pfizer,negative,positive
1.45e+18,09/10/2021 20:58,immunity waning Doctors advise Pfizer vaccine recipients,Pennsylvania,0,Pfizer,neutral,neutral
1.45e+18,09/10/2021 19:53,immunity waning Doctors advise Pfizer vaccine recipients,New York,0,Pfizer,neutral,neutral
1.45e+18,09/10/2021 19:39,Hey look got mild vaccine side effect least temporally tightly associated booster course someone already published unilateral upper gt lower eyelid edema redness associated Pfizer,Massachusetts,1,Pfizer,neutral,negative
1.45e+18,09/10/2021 18:34,COVID19 vaccinations underway corner Michigan Koeln Pfizer vaccine available anyone age 12 years older sure stop 3 30pm Thank Metropolitan Community Church Greater St Louis hosting today vaccine clinic,Missouri,4,Pfizer,positive,positive
1.45e+18,09/10/2021 17:51,Neither child comatose brain dead state caused drive shooting 80 Pfizer needed volunteers vaccine definitely would signed,Ohio,0,Pfizer,negative,negative
1.45e+18,09/10/2021 17:39,lots friends SE Asia received Sinovac vaccine early still opted two dose Pfizer Moderna vaccine available opposite vaccine hesitancy,Washington,0,Pfizer,positive,positive
1.45e+18,09/10/2021 17:09,Covid vaccine booster Thanks,North Carolina,0,Pfizer,positive,positive
1.45e+18,09/10/2021 17:09,726 000 COVID Vaccine Injuries Reported VAERS CDC FDA Overrule Advisory Com Recom 3 Pfizer ShotVAERS data released Friday CDC total 726 965 reports adverse events following COVID vaccines including 15 386 deaths amp 99 410 serious injuries,Connecticut,0,Pfizer,negative,negative
1.45e+18,09/10/2021 16:45,got second dose Pfizer vaccine amp hit ex careful side affects insane,California,1,Pfizer,negative,negative
1.45e+18,09/10/2021 15:55,two 10 microgram mcg doses administered 21 days apart dosage one third adolescent adult dose,Minnesota,0,Pfizer,neutral,positive
1.45e+18,09/10/2021 15:54,Respected Law Firm Issued Release Saying FDA tried deceive people People Pfizer BioNTech COVID Vaccine Approved,Michigan,1,Pfizer,positive,negative
1.45e+18,09/10/2021 15:14,exact formulation Pfizer vaccine fully approved 16 literally dumbest debate ever Twitter,New York,0,Pfizer,negative,positive
1.45e+18,09/10/2021 14:59,TELL US gt Pfizer vaccine could soon get FDA approval children ages 5 11 NWFL parents plan getting child ren vaccinated,Florida,2,Pfizer,positive,neutral
1.45e+18,09/10/2021 10:16,FDA never really approved Pfizer COVID vaccine Sen Ron Johnson tells Tucker Carlson LifeSite,Florida,5,Pfizer,negative,negative
1.45e+18,09/10/2021 10:15,experimentalThe Pfizer vaccine fully authorized Moderna final stage full authorizationIf know process works understand ask spread misinformationEspecially many ways get real info,California,1,Pfizer,neutral,positive
1.45e+18,09/10/2021 04:02,sad profit Worst part Governments Big business deceived believing really vaccine Crazy,Mississippi,0,Pfizer,negative,negative
1.45e+18,09/10/2021 03:39,man coerced employer receive Pfizer vaccine Saturday Sunday sexually attracted pumpkins say Oh gourd,Washington,0,Pfizer,positive,positive
1.45e+18,09/10/2021 01:30,said shot protection free family enjoy range activities scale back mitigate exposure get plane go eat restaurant go Disney World covid pfizer kids vaccine,Florida,0,Pfizer,positive,positive
1.45e+18,09/10/2021 01:30,really counting minutes able get vaccine said Susie Gilden mother 10 year old another child turn 5 January covid pfizer kids vaccine,Florida,0,Pfizer,neutral,positive
1.45e+18,11/10/2021 21:00,Joining ranks vaccinated First shot Pfizer vaccine yesterday Honestly arm sore feel nauseated little achy kinda listless worth least make effort die Covid 19 Better late never,California,0,Pfizer,neutral,positive
1.45e+18,11/10/2021 20:43,Pfizer vaccine better put whole pussy concerts month,New York,1,Pfizer,positive,positive
1.45e+18,11/10/2021 20:04,COVID 19 Pandemic Frontliners Booster Shots Nursing Homes Delta Variant Pfizer Booster ShotsFrontlines HeroesCareOne CompanyPfizer Vaccine 3rd Shots DeltaVariant frontlineheroes Pfizer PfizerBooster PfizerBioNTech PfizerCOVID19Vacccine Hero frontline,Maryland,0,Pfizer,positive,neutral
1.45e+18,11/10/2021 19:40,Getting Pfizer booster flu vaccine minutes WearAMask VaccinesWork VaccinesSaveLives slight pinch done sneevling coward Manup get vaccinated,California,0,Pfizer,negative,negative
1.45e+18,11/10/2021 17:21,Timcast IRL Pfizer Email Leak Shows Fetal Cells Used Make Vaccine w via,South Carolina,0,Pfizer,negative,neutral
1.45e+18,11/10/2021 17:19,Flu vaccine last week Pfizer COVID 19 vaccine booster today Please part combat viruses,Wisconsin,1,Pfizer,negative,neutral
1.45e+18,11/10/2021 15:36,Pfizer getting paid vaccine holds record revenues vaccine argue accountant,Florida,0,Pfizer,negative,neutral
1.45e+18,11/10/2021 15:02,Fact Check Ron Johnson Approved Vaccine Claim,New York,0,Pfizer,positive,neutral
1.45e+18,11/10/2021 14:13,Pfizer COVID19 vaccine 90 effective preventing hospitalization 6 months signs waning time period according large study vaccine also provides protection highly contagious,California,0,Pfizer,positive,positive
1.45e+18,11/10/2021 13:24,Sitting waiting area getting Pfizer booster smooth operation Covid Vaccine Safe Effective NationalGuard Efficiency C H Collins Athletic Complex,Texas,0,Pfizer,positive,positive
1.45e+18,11/10/2021 12:54,Pfizer vaccine costs federal gov 20 Regeneron infusion costs federal gov 2100 ties ER bed preventable illness fiscal responsibility sticking big pharma least inconvenient moment,New Mexico,9,Pfizer,negative,negative
1.45e+18,11/10/2021 12:22,Furthermore remember things always safe government says Look 1955 Cutter vaccine incident 1963 Pfizer measles vaccine removed 1967,Michigan,0,Pfizer,positive,positive
1.45e+18,11/10/2021 11:01,sheep still calling gene therapy experiment covid vaccine see even Pfizer admitted truth,Texas,0,Pfizer,positive,neutral
1.45e+18,11/10/2021 10:56,Pfizer STILL studying safety effectiveness vaccine Let explain like 5 TAKING EXPERIMENTAL MEDICAL PRODUCT IDEA MIGHT AFFECT ROAD,Ohio,1,Pfizer,positive,positive
1.45e+18,11/10/2021 03:59,regards vaccines efficacy means immunity notice stats reflect effectiveness hosp death still good thing narrative definitely changed,Texas,0,Pfizer,positive,positive
1.45e+18,11/10/2021 03:23,Interesting people saying Covid 19 vaccine still experimental Pfizer approved couple weeks go,Texas,0,Pfizer,positive,positive
1.45e+18,11/10/2021 01:44,experimental authorization wheras Pfizer vaccine FDA approved adults,California,0,Pfizer,positive,positive
1.45e+18,11/10/2021 01:40,literally brand name Pfizer vaccine understand exact vaccine give EUA trademarked brand name,Texas,0,Pfizer,neutral,positive
1.45e+18,11/10/2021 00:54,like know distribution COVID19 vaccine Americans received SpikeVax girl get sense got Pfizer Thanks Google answered question Moderna doses expected,Ohio,0,Pfizer,positive,positive
1.45e+18,13/10/2021 21:53,J amp J Covid vaccine recipients better getting Pfizer Moderna booster NIH study,New York,0,Pfizer,positive,positive
1.45e+18,13/10/2021 20:24,Facts facts science real whether folks believe except rightly corrected current approval Pfizer vaccine 16,Arizona,0,Pfizer,positive,positive
1.45e+18,13/10/2021 20:18,Received third Pfizer vaccine shot,Maryland,0,Pfizer,neutral,neutral
1.45e+18,13/10/2021 20:03,MIX amp MATCH VAX highly anticipated study mixing matching COVID 19 vaccines found approach safe effective though Moderna Pfizer BioNTech vaccines found spark stronger immune response Johnson amp Johnson,Texas,0,Pfizer,positive,positive
1.45e+18,13/10/2021 19:44,Behind Scenes LA36 LA County urging community get Covid Vaccine Booster shot Pfizer Vaccine eligible booster Stay Tuned story develops la36 lacounty covidvacccine coronavirus publichealth,California,0,Pfizer,neutral,negative
1.45e+18,13/10/2021 19:42,Immune System announcer Introducing Number 3 vaccine card Kalamazoo Michigan Mr Big Shot Pfizer Buh Buh Buh Booster Boosted DeeeetroitHealthcareWorker,Michigan,0,Pfizer,positive,neutral
1.45e+18,13/10/2021 19:18,Keep mind team mandate nba nba strongly encouraging could force miss time Also Pfizer vaccine way past experimental FDA approved Whether ethical though whole ballgame,Missouri,0,Pfizer,positive,positive
1.45e+18,13/10/2021 18:58,J amp J Covid vaccine offered children least 200 cases myocarditis young men according JAMA 100 000 cases women altered menses Pfizer pro vaccine pro choice type vaccine,New York,0,Pfizer,neutral,negative
1.45e+18,13/10/2021 18:56,Adios MotherF r Cocktail Vaccine Mix 3 shots Pfizer 3 shots Moderna 3 shots premium Tequila 3 shots Vitamin C,California,0,Pfizer,positive,neutral
1.45e+18,13/10/2021 18:11,Study COVID vaccine boosters suggests Moderna Pfizer works best,Alaska,0,Pfizer,positive,positive
1.45e+18,13/10/2021 16:45,Okay bite side effects medical conditions Everyone known get Pfizer vaccine including sore arm fatigue including girlfriend immunocompromised father mid 60s,Alabama,0,Pfizer,negative,positive
1.45e+18,13/10/2021 16:26,purchased 65M pediatric 2 shot doses amp says 70 providers VFC program enrolled offer COVID shots amp plan deploying vaccine 5 11 year olds far,Arizona,0,Pfizer,neutral,positive
1.45e+18,13/10/2021 14:53,truly wise leadership facing deadly virus reasonable people willing protect others receiving gov paid vaccine gift us Thx,Florida,1,Pfizer,positive,positive
1.45e+18,13/10/2021 11:16,staff conducting vaccine clinics next several weeks list dates times locations appt necessary bring Pfizer vaccine card make sure 6 months since initial two shot vaccine Vaccines work,New York,5,Pfizer,positive,positive
1.45e+18,13/10/2021 01:49,Virginia teen claims received 6 doses Pfizer vaccine,Virginia,0,Pfizer,neutral,neutral
1.45e+18,14/10/2021 23:48,said J amp J amp Pfizer vaccine reports producing blood clots patients blood thinners like,Florida,0,Pfizer,positive,neutral
1.45e+18,14/10/2021 23:29,44 countries using Pfizer shot could googled Countries already using Pfizer coronavirus vaccine include UK US Canada Singapore ABC News,California,0,Pfizer,neutral,neutral
1.45e+18,14/10/2021 23:03,February Profile Lexie Matthews nurse administering vaccines front lines COVID 19 pandemic Monroe County 4,Indiana,0,Pfizer,neutral,neutral
1.45e+18,14/10/2021 22:56,Middleton Essex county jail offered Pfizer Moderna booster vaccine high risk ppl amp offered flu vaccine amp administering covid vaccine requesting covid vaccine violation civil rights,Massachusetts,0,Pfizer,negative,positive
1.45e+18,14/10/2021 22:36,date 10 14 21 Middleton Essex county jail offered covid booster vaccine Pfizer flu vaccine high risk amp none high risk individuals administering requesting covid vaccine issue last yr well,Massachusetts,0,Pfizer,negative,positive
1.45e+18,14/10/2021 22:00,someone gotten J amp J vaccine long government tells one good enough need Pfizer boosters work J amp J Pfizer CEO one raking money absolutely bullshit,Wisconsin,0,Pfizer,negative,positive
1.45e+18,14/10/2021 20:12,Needed good news today older sister called told headed vaccination appointment received first dose Pfizer vaccine like champ proud,Michigan,0,Pfizer,positive,positive
1.45e+18,14/10/2021 19:38,57 80lbs overweight pack day Pfizer vaccine March day 7 Covid super cocktail iv Saturday ok 2 early days perfect tell day 9 10 bitch know know,Kansas,0,Pfizer,positive,positive
1.45e+18,14/10/2021 19:38,Development Pfizer vaccine used USA financed Germany Operation Warped Speed freak bring,California,0,Pfizer,negative,neutral
1.45e+18,14/10/2021 18:09,Pfizer develop vaccine lol,Washington,0,Pfizer,positive,positive
1.45e+18,14/10/2021 18:08,McKee says Pfizer vaccine roll expected begin early mid November 5 11 year olds team prepared ready,Rhode Island,1,Pfizer,positive,positive
1.45e+18,14/10/2021 17:07,believe Also Pfizer vaccine,California,0,Pfizer,neutral,neutral
1.45e+18,14/10/2021 16:03,successful need booster natural immunity diff moderne Pfizer J amp J ivermectin make someone get vaccine million plus immigrants unvaccinated,New Hampshire,0,Pfizer,positive,positive
1.45e+18,14/10/2021 15:55,used fetal stem cells make vaccine Pfizer made billions year abortion profitable think fight hard kill babies nothing women,Texas,0,Pfizer,negative,negative
1.45e+18,14/10/2021 14:37,want thank antibodies fda approved pfizer vaccine sponsoring rtt shows past couple months,North Carolina,0,Pfizer,positive,negative
1.45e+18,14/10/2021 13:30,Wondering need COVID19 booster shot received second dose Pfizer BioNTech COVID 19 vaccine least 6 months ago use chart determine may get booster shot Learn ThisIsOurShot WeCanDoThis,Tennessee,0,Pfizer,neutral,negative
1.45e+18,14/10/2021 13:25,3 Sisters amp Covid VaccineYoungest 34 Emergency Room Nurse 3 times got COVID 19 doesnt want need jab Middle 41 NY Teacher mandated Pfizer vax First time life period abnormal random heavy Oldest 53 RN got vaccinated amp currently battling Covid19,North Carolina,1,Pfizer,negative,negative
1.45e+18,14/10/2021 12:03,SATURDAY Get Covid vaccine Pfizer booster LEO give shots amp Market Basket gift card free coats knit wear kids limited sizes amp snacks 10 11 30 35 Waitt Ave Lynn Stepping Stones Center Outside tent share,Massachusetts,1,Pfizer,positive,positive
1.45e+18,14/10/2021 07:05,right technology new actual vaccine differences among J amp J Moderna Pfizer,California,0,Pfizer,neutral,positive
1.45e+18,14/10/2021 03:30,One study Israel suggest pfizer vaccine lower effectiveness rate 80 days Effected men women Age played factor well,Texas,0,Pfizer,positive,neutral
1.45e+18,14/10/2021 03:29,Yes article essentially similar reaction booster person initial vaccine Pfizer x3 point want Madeline amp Logan get ANYTHING,Colorado,0,Pfizer,positive,neutral
1.45e+18,14/10/2021 03:05,People received J amp J vaccine may better Moderna Pfizer booster study finds,California,0,Pfizer,positive,positive
1.45e+18,14/10/2021 02:39,Waning BNT162b2 Vaccine Protection SARS CoV 2 Infection Qatar Coronavirusvaccine Covax CovidVaccines,Florida,0,Pfizer,neutral,neutral
1.45e+18,14/10/2021 01:52,Important table booster plus primary vaccine responses Janssen plus Moderna Pfizer booster strikingly different compared janssen plus janssen booster consider mix amp match approach better way get immunogenic response Small study maybe,Colorado,0,Pfizer,positive,positive
1.45e+18,14/10/2021 00:59,Kids absolute troopers today Got first vaccine shots part 2yrs pfizer trial said 1 3 kids got placebos Neither kid fever yet first time ive ever wished feel sick,Georgia,0,Pfizer,negative,negative
1.45e+18,15/10/2021 21:06,FDA approve J amp J vaccine boosters children certainly qualms pushing Pfizer despite myocarditis pulmonary emboli loss menses breakthrough Covid cases,New York,0,Pfizer,neutral,positive
1.45e+18,15/10/2021 21:01,FDA slow approve J amp J Covid vaccine children booster vaccine 3 traditional less adverse affects less break COVID QUESTIONING FDAs RAPID APPROVAL PFIZER,New York,0,Pfizer,positive,negative
1.45e+18,15/10/2021 21:00,SHOCK VIDEO Pfizer Scientist admits Pfizer Covid vaccine via vaxx didnt work cares Says Pfizer scientist,Massachusetts,0,Pfizer,negative,neutral
1.45e+18,15/10/2021 19:32,Thanks update CovidVaccines booster shots Wondering see data vaccines mix amp match Fauci mentioned weeks ago amp rumors J amp J recipients boosted mRNA vaccine pt got Sinovac DR amp getting Pfizer booster,New York,0,Pfizer,positive,positive
1.45e+18,15/10/2021 17:49,job requiring us get vaccine soon want think going J amp J vaccine trust moderna Pfizer,Georgia,0,Pfizer,positive,neutral
1.45e+18,15/10/2021 17:36,BREAKING vaccine panel votes unanimously approve booster everyone got J amp J shot adults eligible vs 65 high risk groups eligibility amp boosters,California,4,Pfizer,negative,positive
1.45e+18,15/10/2021 17:29,Think back Pfiser screwed Trump safe vaccine late September held back announcement till election Trump held Pfiser stock Biden got huge campaign funding pharmaceutical companies given Pfizer vaccine orders 39 dose,California,0,Pfizer,positive,positive
1.45e+18,15/10/2021 17:16,3rd Pfizer vaccine booster done,New York,0,Pfizer,neutral,neutral
1.45e+18,15/10/2021 17:10,Immune responses Pfizer Moderna vaccines peak early wane 8 months JandJ vaccine peaks lower wanes 8 months,New Jersey,0,Pfizer,neutral,positive
1.45e+18,15/10/2021 17:00,part Pfizer vaccine trial year see go fund someone died Covid refused vaccinate contribute part make asshole,California,0,Pfizer,negative,neutral
1.45e+18,15/10/2021 16:32,proudly received 3rd pfizer booster covid Wednesday arm really sore yesterday amp felt like flu feeling much better today like anyone vaccine hesitant thinking covid booster go piece cake,Florida,0,Pfizer,positive,positive
1.45e+18,15/10/2021 16:02,Vaccination Weekend October 16 17 AUA 2nd doses COVID 19 Pfizer vaccine administered adults children 1st doses Pfizer weekend MPCC opened Saturday 9am 3pmVaccines available AstraZenecaJandJ Sinopharm,New York,0,Pfizer,neutral,positive
1.45e+18,15/10/2021 15:29,COVID 19 vaccine clinic held 3 campuses next week open anyone needing first second dose Pfizer vaccine InspiredEquippedReadytoWork NLTCC,Louisiana,1,Pfizer,neutral,positive
1.45e+18,15/10/2021 14:57,advisory panel discusses whether recommend JohnsonJohnson COVID19 booster doses new research suggests one shot vaccine produces durable immune response Pfizer amp Moderna shots found wane,California,1,Pfizer,positive,positive
1.45e+18,15/10/2021 11:22,grateful gotten annual flu shot COVID 19 booster morning knowing full well vaccine accessible everyone sincere hope change Soon safe stay well friends Pfizer thanksscience GetVaccinated,Michigan,0,Pfizer,positive,positive
1.45e+18,15/10/2021 03:57,ALF shift got covid booster vaccine left 1st pic flu shot right hitting road volleyball announcer gig,Florida,0,Pfizer,negative,positive
1.45e+18,15/10/2021 03:14,Pfizer vaccine May side effects none Oh way Republican vaccine side effects including Flu vaccine required children going infant care grade schools,New Jersey,1,Pfizer,positive,neutral
1.45e+18,15/10/2021 01:45,Pfizer 3rd done done latest flu shot Hopefully Moderna rest gets approved booster soon vaccine covidvacccine pfizer CVS Pharmacy,California,0,Pfizer,positive,positive
1.45e+18,17/10/2021 20:46,Avoid J J vaccine,Pennsylvania,0,Pfizer,negative,neutral
1.45e+18,17/10/2021 20:29,stop calling vaccine vaccine save precious feelings vaccine gives 100 immunity anything Pfizer Moderna vaccines come close,North Carolina,0,Pfizer,positive,positive
1.45e+18,17/10/2021 15:18,case want,California,0,Pfizer,positive,neutral
1.45e+18,17/10/2021 15:18,full approved Read news,California,0,Pfizer,positive,positive
1.45e+18,17/10/2021 14:40,article great FDA approve Pfizer moderna children despite risk myocarditis J amp J approved vaccine traditionally designed effective,New Jersey,0,Pfizer,positive,positive
1.45e+18,17/10/2021 05:51,COVID 19 vaccines contain aborted fetal cells exemption vaccine experimental tested researched 30 years Pfizer vaccine FDA approved,Virginia,0,Pfizer,positive,positive
1.45e+18,17/10/2021 01:31,think true,Washington,0,Pfizer,positive,positive
1.45e+18,18/10/2021 23:53,Wrong Pfizer full FDA approval like polio vaccine many others using decades,Washington,0,Pfizer,positive,positive
1.45e+18,18/10/2021 23:03,Exposed Colombia Vaccine Contracts Big Pharma Right Came case Camilo Enciso reveals power pharmaceutical companies,Mississippi,0,Pfizer,negative,positive
1.45e+18,18/10/2021 21:53,3ra dosis Covid Booster Done Flu shot Done HealthyLife Pfizer vaccine,Florida,0,Pfizer,negative,neutral
1.45e+18,18/10/2021 21:05,fully vaccinated Pfizer vaccine still wear mask socially distance,California,0,Pfizer,neutral,positive
1.45e+18,18/10/2021 18:35,practice able preorder 5 11 version COVID vaccine,Georgia,0,Pfizer,neutral,positive
1.45e+18,18/10/2021 17:56,Yes wife amp got 2nd Pfizer shot April 15 2021 continue mask indoors keep safe talking unvaccinated amp mostly keep granddaughter safe young get vaccine,Nebraska,0,Pfizer,positive,positive
1.45e+18,18/10/2021 17:47,rides q Covid Pfizer vaccination trips taken last Friday credited refunded vaccine partnership,Wisconsin,0,Pfizer,positive,neutral
1.45e+18,18/10/2021 17:41,get vaccine make sure get Pfizer Cuz bought stock company,Louisiana,0,Pfizer,positive,positive
1.45e+18,18/10/2021 16:58,got second covid 19 Pfizer vaccine shot fine,Kansas,0,Pfizer,positive,positive
1.45e+18,18/10/2021 15:52,seen research benefits mixing type booster vaccine folks got first 2 Pfizer HCT Wife pregnant type 1 diabetes suggested booster Thinking stay course Pfizer Anything close pub might change minds,New York,0,Pfizer,positive,positive
1.45e+18,18/10/2021 15:45,Boosted Proud participate Pfizer clinical trials COVID 19 vaccine booster fullyvaxxed doitforthechildren communityminded staymasked beresponsible Clinical Research Associates Inc,Tennessee,0,Pfizer,positive,positive
1.45e+18,18/10/2021 15:38,Boosted Proud participation Pfizer clinical trial COVID 19 vaccine fullyvaxxed socialconciousness communityfirst staymasked doitforthechildren Clinical Research Associates Inc,Tennessee,0,Pfizer,positive,positive
1.45e+18,18/10/2021 15:31,vaxxed shots Pfizer friend mine 56 years old got vaccine stroke next day take seat troll,Pennsylvania,0,Pfizer,positive,positive
1.45e+18,18/10/2021 14:37,Pfizer BioNTech COVID 19 Vaccine Frequently Asked Questions Pfizer FAQ COVID19 vaccine,Florida,1,Pfizer,neutral,positive
1.45e+18,18/10/2021 13:36,please give information U still FDA approved vaccine exposed really approved Says SEN RON JOHNSON FDA played bait switch approved Comirnaty version Pfizer drugs,California,0,Pfizer,positive,positive
1.45e+18,18/10/2021 13:21,true U still FDA approved vaccine stated SEN RON JOHNSON FDA approved vaccine administered U FDA played bait switch approved Comirnaty version Pfizer drugs,California,0,Pfizer,positive,positive
1.45e+18,18/10/2021 13:16,please provide feedback information Pfizer BioNTech COVID 19 Vaccine FDA approved amp used USA Comirnaty Vaccine Pfizer FDA approved application UK,California,0,Pfizer,positive,neutral
1.45e+18,18/10/2021 12:23,Good morning everyone forget get covid 19 Pfizer vaccine Wal mart,Kansas,0,Pfizer,positive,positive
